dataset,model,randomseed,train_r2,test_r2
1028_SWD,LinearRegression(),0,0.4124707241192022,0.3299351175571001
1028_SWD,"Lasso(alpha=0.01, max_iter=100000)",0,0.4095665479718288,0.3492171240001593
1028_SWD,"Lasso(alpha=0.05, max_iter=100000)",0,0.3870775254662224,0.3504717159355596
1028_SWD,"Lasso(alpha=0.1, max_iter=100000)",0,0.3407280223658097,0.312471604057413
1028_SWD,DecisionTreeRegressor(max_depth=1),0,0.2290539799336748,0.2144682804492825
1028_SWD,DecisionTreeRegressor(max_depth=2),0,0.3747836560225213,0.1684861239152462
1028_SWD,DecisionTreeRegressor(max_depth=4),0,0.5726187215930438,0.1124026582393812
1028_SWD,DecisionTreeRegressor(max_depth=6),0,0.7342960518975439,0.0080188409670428
1028_SWD,RandomForestRegressor(n_estimators=400),0,0.7351979399252316,0.2717066254300707
1028_SWD,RandomForestRegressor(n_estimators=200),0,0.7389073507952078,0.2638562318617946
1028_SWD,RandomForestRegressor(),0,0.7361917909302582,0.27272209112115
1028_SWD,RandomForestRegressor(n_estimators=50),0,0.7350999100148514,0.277608855210087
1028_SWD,GradientBoostingRegressor(n_estimators=400),0,0.7774130365374718,0.082576946170585
1028_SWD,GradientBoostingRegressor(n_estimators=200),0,0.7730881095231525,0.1302312784645423
1028_SWD,GradientBoostingRegressor(),0,0.749061541907984,0.2070493075248174
1028_SWD,GradientBoostingRegressor(n_estimators=50),0,0.705531373097023,0.2701441210728422
1029_LEV,LinearRegression(),0,0.690260587056478,0.5368588056126085
1029_LEV,"Lasso(alpha=0.01, max_iter=100000)",0,0.690042117470854,0.5384919989175556
1029_LEV,"Lasso(alpha=0.05, max_iter=100000)",0,0.6847993260388259,0.5402010535448507
1029_LEV,"Lasso(alpha=0.1, max_iter=100000)",0,0.6684157822873413,0.5314858861185989
1029_LEV,DecisionTreeRegressor(max_depth=1),0,0.416656492656886,0.2093706889231743
1029_LEV,DecisionTreeRegressor(max_depth=2),0,0.5337471420254455,0.2485708675518312
1029_LEV,DecisionTreeRegressor(max_depth=4),0,0.7663168007775224,0.3881771527353923
1029_LEV,DecisionTreeRegressor(max_depth=6),0,0.8730049487103857,0.3076499445158596
1029_LEV,RandomForestRegressor(n_estimators=400),0,0.8646326835362896,0.4202303496278335
1029_LEV,RandomForestRegressor(n_estimators=200),0,0.8631092607257167,0.427722200943598
1029_LEV,RandomForestRegressor(),0,0.8618624919866751,0.4343130375930774
1029_LEV,RandomForestRegressor(n_estimators=50),0,0.8603791571664224,0.4300834378068361
1029_LEV,GradientBoostingRegressor(n_estimators=400),0,0.8806586447753761,0.3773396285842586
1029_LEV,GradientBoostingRegressor(n_estimators=200),0,0.8706102945159595,0.3970170560451406
1029_LEV,GradientBoostingRegressor(),0,0.8565966670423897,0.421530900758011
1029_LEV,GradientBoostingRegressor(n_estimators=50),0,0.8358892641429877,0.4612580977890806
1030_ERA,LinearRegression(),0,0.2681477709909163,0.376191368414694
1030_ERA,"Lasso(alpha=0.01, max_iter=100000)",0,0.2681378045037268,0.375667814284507
1030_ERA,"Lasso(alpha=0.05, max_iter=100000)",0,0.267898522227784,0.373348369805819
1030_ERA,"Lasso(alpha=0.1, max_iter=100000)",0,0.2671507325358854,0.3699419331552978
1030_ERA,DecisionTreeRegressor(max_depth=1),0,0.1604494078912526,0.0872496162708688
1030_ERA,DecisionTreeRegressor(max_depth=2),0,0.2678952292895322,0.0847016000530374
1030_ERA,DecisionTreeRegressor(max_depth=4),0,0.3918614354719831,0.2030253729820464
1030_ERA,DecisionTreeRegressor(max_depth=6),0,0.4737689646094818,0.1351695139373891
1030_ERA,RandomForestRegressor(n_estimators=400),0,0.5221936791094006,0.1836089984808433
1030_ERA,RandomForestRegressor(n_estimators=200),0,0.5218474823398005,0.183572639130454
1030_ERA,RandomForestRegressor(),0,0.5196844635406519,0.1898213736474532
1030_ERA,RandomForestRegressor(n_estimators=50),0,0.512312902570171,0.1923417203134833
1030_ERA,GradientBoostingRegressor(n_estimators=400),0,0.5459069615741945,0.0562563695408717
1030_ERA,GradientBoostingRegressor(n_estimators=200),0,0.5457886787400141,0.0619649802483488
1030_ERA,GradientBoostingRegressor(),0,0.5432807929814976,0.0967895050657852
1030_ERA,GradientBoostingRegressor(n_estimators=50),0,0.5254322100806061,0.1707928905403044
1191_BNG_pbc,LinearRegression(),0,0.4637812891756023,0.1262971735604877
1191_BNG_pbc,"Lasso(alpha=0.01, max_iter=100000)",0,0.4637812780619196,0.1263346629482721
1191_BNG_pbc,"Lasso(alpha=0.05, max_iter=100000)",0,0.4637810113493609,0.1264842167421128
1191_BNG_pbc,"Lasso(alpha=0.1, max_iter=100000)",0,0.4637801778642196,0.1266702460411176
1191_BNG_pbc,DecisionTreeRegressor(max_depth=1),0,0.189480092480476,0.057849575560263
1191_BNG_pbc,DecisionTreeRegressor(max_depth=2),0,0.3626617568428993,-0.0486191000656943
1191_BNG_pbc,DecisionTreeRegressor(max_depth=4),0,0.789541311618409,-0.2885974974025336
1191_BNG_pbc,DecisionTreeRegressor(max_depth=6),0,0.9508414039373084,-0.3463627890733785
1191_BNG_pbc,RandomForestRegressor(n_estimators=400),0,0.9009461746633904,0.2251543389052716
1191_BNG_pbc,RandomForestRegressor(n_estimators=200),0,0.8989152496998951,0.2210450147457892
1191_BNG_pbc,RandomForestRegressor(),0,0.8945099249025484,0.219109169364795
1191_BNG_pbc,RandomForestRegressor(n_estimators=50),0,0.8907361742557537,0.2204931321693833
1191_BNG_pbc,GradientBoostingRegressor(n_estimators=400),0,0.9999984868164958,0.13224828971162
1191_BNG_pbc,GradientBoostingRegressor(n_estimators=200),0,0.99949183216098,0.1447486371111415
1191_BNG_pbc,GradientBoostingRegressor(),0,0.9895036053010658,0.1493819805573339
1191_BNG_pbc,GradientBoostingRegressor(n_estimators=50),0,0.9493949313782308,0.1652911497548133
1193_BNG_lowbwt,LinearRegression(),0,0.6729480203122788,0.5063326612904393
1193_BNG_lowbwt,"Lasso(alpha=0.01, max_iter=100000)",0,0.6729480147456264,0.5063430049089046
1193_BNG_lowbwt,"Lasso(alpha=0.05, max_iter=100000)",0,0.6729478800210635,0.506383569354679
1193_BNG_lowbwt,"Lasso(alpha=0.1, max_iter=100000)",0,0.6729474613938152,0.5064348657272151
1193_BNG_lowbwt,DecisionTreeRegressor(max_depth=1),0,0.5756616046908215,0.4972440349886319
1193_BNG_lowbwt,DecisionTreeRegressor(max_depth=2),0,0.6304363728323252,0.5137189507348174
1193_BNG_lowbwt,DecisionTreeRegressor(max_depth=4),0,0.7758941921715811,0.3492676825674564
1193_BNG_lowbwt,DecisionTreeRegressor(max_depth=6),0,0.864671821585764,0.2931615794867552
1193_BNG_lowbwt,RandomForestRegressor(n_estimators=400),0,0.9394755681963056,0.4899455814475578
1193_BNG_lowbwt,RandomForestRegressor(n_estimators=200),0,0.939961839737487,0.4932319781750746
1193_BNG_lowbwt,RandomForestRegressor(),0,0.9402939035638462,0.4862699285146208
1193_BNG_lowbwt,RandomForestRegressor(n_estimators=50),0,0.9376213645758884,0.4957259881651641
1193_BNG_lowbwt,GradientBoostingRegressor(n_estimators=400),0,0.999871981344552,0.3977480636565776
1193_BNG_lowbwt,GradientBoostingRegressor(n_estimators=200),0,0.9960508830497358,0.4127834488723165
1193_BNG_lowbwt,GradientBoostingRegressor(),0,0.9760533560401864,0.4434868092225436
1193_BNG_lowbwt,GradientBoostingRegressor(n_estimators=50),0,0.926157798141882,0.4784677164015151
1196_BNG_pharynx,LinearRegression(),0,0.5814431616548749,0.3538824973645018
1196_BNG_pharynx,"Lasso(alpha=0.01, max_iter=100000)",0,0.5814431491431183,0.3539436570441988
1196_BNG_pharynx,"Lasso(alpha=0.05, max_iter=100000)",0,0.581442848815991,0.3541879116494486
1196_BNG_pharynx,"Lasso(alpha=0.1, max_iter=100000)",0,0.5814419081869837,0.3544939078934224
1196_BNG_pharynx,DecisionTreeRegressor(max_depth=1),0,0.4922172232014532,0.3597885324217411
1196_BNG_pharynx,DecisionTreeRegressor(max_depth=2),0,0.5946299856872058,0.3334359189392091
1196_BNG_pharynx,DecisionTreeRegressor(max_depth=4),0,0.8154821791907603,0.1433921633548757
1196_BNG_pharynx,DecisionTreeRegressor(max_depth=6),0,0.9497681213900316,0.0028451891613253
1196_BNG_pharynx,RandomForestRegressor(n_estimators=400),0,0.9283450469421208,0.345803581687109
1196_BNG_pharynx,RandomForestRegressor(n_estimators=200),0,0.9265903994948405,0.3476858789703386
1196_BNG_pharynx,RandomForestRegressor(),0,0.9179714466760804,0.3504404314576762
1196_BNG_pharynx,RandomForestRegressor(n_estimators=50),0,0.9153626961035756,0.3427764525568136
1196_BNG_pharynx,GradientBoostingRegressor(n_estimators=400),0,0.9998336271252096,0.188448258504395
1196_BNG_pharynx,GradientBoostingRegressor(n_estimators=200),0,0.995750414846214,0.2122056271426755
1196_BNG_pharynx,GradientBoostingRegressor(),0,0.972195534057203,0.2636158609487407
1196_BNG_pharynx,GradientBoostingRegressor(n_estimators=50),0,0.9098810929006872,0.3247976833911625
1199_BNG_echoMonths,LinearRegression(),0,0.5514038211959597,0.3693647571622803
1199_BNG_echoMonths,"Lasso(alpha=0.01, max_iter=100000)",0,0.5513647884933084,0.3712327796907596
1199_BNG_echoMonths,"Lasso(alpha=0.05, max_iter=100000)",0,0.5504280782888128,0.3775886617654059
1199_BNG_echoMonths,"Lasso(alpha=0.1, max_iter=100000)",0,0.5498073890097769,0.383272619399674
1199_BNG_echoMonths,DecisionTreeRegressor(max_depth=1),0,0.484941477688803,0.3757504509280294
1199_BNG_echoMonths,DecisionTreeRegressor(max_depth=2),0,0.5735897828555472,0.2831511517628867
1199_BNG_echoMonths,DecisionTreeRegressor(max_depth=4),0,0.7942219795327745,0.0652829983189656
1199_BNG_echoMonths,DecisionTreeRegressor(max_depth=6),0,0.9499292891994116,-0.1538798713006901
1199_BNG_echoMonths,RandomForestRegressor(n_estimators=400),0,0.9177225320446776,0.3323972736302533
1199_BNG_echoMonths,RandomForestRegressor(n_estimators=200),0,0.9245985949461542,0.3371778740559265
1199_BNG_echoMonths,RandomForestRegressor(),0,0.9230420440536566,0.3187128271518723
1199_BNG_echoMonths,RandomForestRegressor(n_estimators=50),0,0.9107779286515252,0.3256006679412037
1199_BNG_echoMonths,GradientBoostingRegressor(n_estimators=400),0,0.9999686630986888,0.2032862569706391
1199_BNG_echoMonths,GradientBoostingRegressor(n_estimators=200),0,0.9967609577322976,0.2200178610798155
1199_BNG_echoMonths,GradientBoostingRegressor(),0,0.9710862554800844,0.2481584993372194
1199_BNG_echoMonths,GradientBoostingRegressor(n_estimators=50),0,0.8935485227182317,0.3029247481386303
1201_BNG_breastTumor,LinearRegression(),0,0.1481920815732379,-0.0674518059491926
1201_BNG_breastTumor,"Lasso(alpha=0.01, max_iter=100000)",0,0.1481592433008282,-0.0643636970232621
1201_BNG_breastTumor,"Lasso(alpha=0.05, max_iter=100000)",0,0.1474425923922353,-0.0532018633008499
1201_BNG_breastTumor,"Lasso(alpha=0.1, max_iter=100000)",0,0.1454837555065964,-0.041769058816049
1201_BNG_breastTumor,DecisionTreeRegressor(max_depth=1),0,0.0727988305895857,-0.004650733845803
1201_BNG_breastTumor,DecisionTreeRegressor(max_depth=2),0,0.1679749313588258,-0.0616173737282785
1201_BNG_breastTumor,DecisionTreeRegressor(max_depth=4),0,0.4145869869966967,-0.2264444828647884
1201_BNG_breastTumor,DecisionTreeRegressor(max_depth=6),0,0.7679705353055521,-0.6526323942400942
1201_BNG_breastTumor,RandomForestRegressor(n_estimators=400),0,0.8329524022411391,-0.0446839291827003
1201_BNG_breastTumor,RandomForestRegressor(n_estimators=200),0,0.8327387817588984,-0.0427651805111404
1201_BNG_breastTumor,RandomForestRegressor(),0,0.8255742155838897,-0.0587912383992326
1201_BNG_breastTumor,RandomForestRegressor(n_estimators=50),0,0.8215328543937652,-0.0630235413370066
1201_BNG_breastTumor,GradientBoostingRegressor(n_estimators=400),0,0.9993236575838582,-0.5538106036033505
1201_BNG_breastTumor,GradientBoostingRegressor(n_estimators=200),0,0.9851913765571748,-0.4954974788576245
1201_BNG_breastTumor,GradientBoostingRegressor(),0,0.9087150890139556,-0.3397800379270443
1201_BNG_breastTumor,GradientBoostingRegressor(n_estimators=50),0,0.747405546024693,-0.1981134187056545
1203_BNG_pwLinear,LinearRegression(),0,0.5257119193349682,0.4884457753816708
1203_BNG_pwLinear,"Lasso(alpha=0.01, max_iter=100000)",0,0.5256348577077681,0.4873966065206744
1203_BNG_pwLinear,"Lasso(alpha=0.05, max_iter=100000)",0,0.5239181369769417,0.4819330143912038
1203_BNG_pwLinear,"Lasso(alpha=0.1, max_iter=100000)",0,0.5186793202173899,0.4727496836414964
1203_BNG_pwLinear,DecisionTreeRegressor(max_depth=1),0,0.406218149523872,0.3876017249313108
1203_BNG_pwLinear,DecisionTreeRegressor(max_depth=2),0,0.5294342617068803,0.4673218035614326
1203_BNG_pwLinear,DecisionTreeRegressor(max_depth=4),0,0.7028631610207026,0.3645321105994854
1203_BNG_pwLinear,DecisionTreeRegressor(max_depth=6),0,0.9165492630267926,0.0798150629068564
1203_BNG_pwLinear,RandomForestRegressor(n_estimators=400),0,0.9189916501112838,0.4930121011063502
1203_BNG_pwLinear,RandomForestRegressor(n_estimators=200),0,0.9180239413597232,0.4940748543867165
1203_BNG_pwLinear,RandomForestRegressor(),0,0.9228515385654632,0.4824176676184395
1203_BNG_pwLinear,RandomForestRegressor(n_estimators=50),0,0.90791967042139,0.4841244050764582
1203_BNG_pwLinear,GradientBoostingRegressor(n_estimators=400),0,0.9944381684483684,0.3813184512249445
1203_BNG_pwLinear,GradientBoostingRegressor(n_estimators=200),0,0.9759314505260184,0.4083803377158264
1203_BNG_pwLinear,GradientBoostingRegressor(),0,0.9320560674877212,0.4420610414330942
1203_BNG_pwLinear,GradientBoostingRegressor(n_estimators=50),0,0.8535921395423085,0.4720669472802162
1595_poker,LinearRegression(),0,0.1052372000213941,-0.1484508226757126
1595_poker,"Lasso(alpha=0.01, max_iter=100000)",0,0.1047577342813305,-0.1388589187448428
1595_poker,"Lasso(alpha=0.05, max_iter=100000)",0,0.0940348137499909,-0.1145580798924124
1595_poker,"Lasso(alpha=0.1, max_iter=100000)",0,0.0792554246683916,-0.0969117898847005
1595_poker,DecisionTreeRegressor(max_depth=1),0,0.0856599117468682,-0.133463789714783
1595_poker,DecisionTreeRegressor(max_depth=2),0,0.213298606155749,-0.2905599106642937
1595_poker,DecisionTreeRegressor(max_depth=4),0,0.6542665551068912,-1.0142092749432066
1595_poker,DecisionTreeRegressor(max_depth=6),0,0.8626373626373627,-1.4209694071563042
1595_poker,RandomForestRegressor(n_estimators=400),0,0.8541560064935065,-0.2252875136516603
1595_poker,RandomForestRegressor(n_estimators=200),0,0.8494162337662338,-0.2201257440924804
1595_poker,RandomForestRegressor(),0,0.849251948051948,-0.2329421553895112
1595_poker,RandomForestRegressor(n_estimators=50),0,0.8511376623376623,-0.217380530172325
1595_poker,GradientBoostingRegressor(n_estimators=400),0,0.999937857102924,-0.5584917925831081
1595_poker,GradientBoostingRegressor(n_estimators=200),0,0.9949727611503716,-0.519105490521103
1595_poker,GradientBoostingRegressor(),0,0.9445562271013688,-0.4242441415436182
1595_poker,GradientBoostingRegressor(n_estimators=50),0,0.8261122153019748,-0.3038138210699954
197_cpu_act,LinearRegression(),0,0.8370299156117306,-0.5275414023248486
197_cpu_act,"Lasso(alpha=0.01, max_iter=100000)",0,0.8370263079517906,-0.5073339723036077
197_cpu_act,"Lasso(alpha=0.05, max_iter=100000)",0,0.8369397241621344,-0.4292570829785911
197_cpu_act,"Lasso(alpha=0.1, max_iter=100000)",0,0.8366691489960003,-0.3378545053203601
197_cpu_act,DecisionTreeRegressor(max_depth=1),0,0.8271108665008581,0.7703874450842917
197_cpu_act,DecisionTreeRegressor(max_depth=2),0,0.9256954022565128,0.8846307558581431
197_cpu_act,DecisionTreeRegressor(max_depth=4),0,0.9841497305291668,0.9334544889797703
197_cpu_act,DecisionTreeRegressor(max_depth=6),0,0.9973095287985316,0.9366264745073364
197_cpu_act,RandomForestRegressor(n_estimators=400),0,0.9943577400567092,0.9536372314576748
197_cpu_act,RandomForestRegressor(n_estimators=200),0,0.9943894941444484,0.9534917885302316
197_cpu_act,RandomForestRegressor(),0,0.9950723524617004,0.9550250009734328
197_cpu_act,RandomForestRegressor(n_estimators=50),0,0.9935684657131512,0.9512084757721334
197_cpu_act,GradientBoostingRegressor(n_estimators=400),0,0.9999999771464072,0.9480760333907056
197_cpu_act,GradientBoostingRegressor(n_estimators=200),0,0.9999859334677168,0.9479396307856988
197_cpu_act,GradientBoostingRegressor(),0,0.9996636857805644,0.948593143670707
197_cpu_act,GradientBoostingRegressor(n_estimators=50),0,0.9981321542743624,0.9489942366448926
201_pol,LinearRegression(),0,0.3578976362179487,-1.1923459337382585
201_pol,"Lasso(alpha=0.01, max_iter=100000)",0,0.6518505247466999,-0.0463314113545112
201_pol,"Lasso(alpha=0.05, max_iter=100000)",0,0.6485494459163526,-0.0663177971251538
201_pol,"Lasso(alpha=0.1, max_iter=100000)",0,0.6403064487752291,-0.2196830651431265
201_pol,DecisionTreeRegressor(max_depth=1),0,0.2939258368945869,0.1562983911559838
201_pol,DecisionTreeRegressor(max_depth=2),0,0.6251438502829203,0.5004355398537925
201_pol,DecisionTreeRegressor(max_depth=4),0,0.9171884216134704,0.7137878446177763
201_pol,DecisionTreeRegressor(max_depth=6),0,0.9809659222872538,0.6916429725986026
201_pol,RandomForestRegressor(n_estimators=400),0,0.9587599143003808,0.8027293595013891
201_pol,RandomForestRegressor(n_estimators=200),0,0.9562782013721955,0.7956013581036299
201_pol,RandomForestRegressor(),0,0.9610228866185896,0.7986836457923642
201_pol,RandomForestRegressor(n_estimators=50),0,0.9535098657852564,0.8079871680246973
201_pol,GradientBoostingRegressor(n_estimators=400),0,0.9999736092425906,0.7998228749612808
201_pol,GradientBoostingRegressor(n_estimators=200),0,0.9988515712030948,0.8033915841364124
201_pol,GradientBoostingRegressor(),0,0.9903045883945876,0.8065164902103537
201_pol,GradientBoostingRegressor(n_estimators=50),0,0.9628161270582462,0.808295462130992
215_2dplanes,LinearRegression(),0,0.7639746467045345,0.6322432152129682
215_2dplanes,"Lasso(alpha=0.01, max_iter=100000)",0,0.7638794075301633,0.6323907793812139
215_2dplanes,"Lasso(alpha=0.05, max_iter=100000)",0,0.7617787017296781,0.630676055943863
215_2dplanes,"Lasso(alpha=0.1, max_iter=100000)",0,0.7569925808860875,0.6289375652797148
215_2dplanes,DecisionTreeRegressor(max_depth=1),0,0.4022888096015172,0.4451041499966054
215_2dplanes,DecisionTreeRegressor(max_depth=2),0,0.7210778142091024,0.678472730085014
215_2dplanes,DecisionTreeRegressor(max_depth=4),0,0.9433479189014768,0.7827664383549136
215_2dplanes,DecisionTreeRegressor(max_depth=6),0,0.986578828021457,0.7759563146881054
215_2dplanes,RandomForestRegressor(n_estimators=400),0,0.9887967326365515,0.8644302950443628
215_2dplanes,RandomForestRegressor(n_estimators=200),0,0.988569844848233,0.8637901229472733
215_2dplanes,RandomForestRegressor(),0,0.9878576468437528,0.8691295798691256
215_2dplanes,RandomForestRegressor(n_estimators=50),0,0.9884627312008532,0.8623633502590652
215_2dplanes,GradientBoostingRegressor(n_estimators=400),0,0.9997176085834452,0.8802188971413079
215_2dplanes,GradientBoostingRegressor(n_estimators=200),0,0.9976694449903104,0.8838179501140325
215_2dplanes,GradientBoostingRegressor(),0,0.9913018199098886,0.8886775199550532
215_2dplanes,GradientBoostingRegressor(n_estimators=50),0,0.9769364765788386,0.8906906784601291
218_house_8L,LinearRegression(),0,0.2819470821926558,0.0159201652000062
218_house_8L,"Lasso(alpha=0.01, max_iter=100000)",0,0.2819470820831264,0.0159401934205889
218_house_8L,"Lasso(alpha=0.05, max_iter=100000)",0,0.2819470794544784,0.0160202922080188
218_house_8L,"Lasso(alpha=0.1, max_iter=100000)",0,0.2819470712399733,0.0161203852001775
218_house_8L,DecisionTreeRegressor(max_depth=1),0,0.2833995147619389,0.2221147857331917
218_house_8L,DecisionTreeRegressor(max_depth=2),0,0.7960819307345353,-0.0462624118823784
218_house_8L,DecisionTreeRegressor(max_depth=4),0,0.940896717855788,-0.0418667187944423
218_house_8L,DecisionTreeRegressor(max_depth=6),0,0.9944183345848444,-1.461079068657558
218_house_8L,RandomForestRegressor(n_estimators=400),0,0.8743994714608763,0.3838065861769769
218_house_8L,RandomForestRegressor(n_estimators=200),0,0.8819367182928156,0.3750296208896527
218_house_8L,RandomForestRegressor(),0,0.8510387426544198,0.3870123387224464
218_house_8L,RandomForestRegressor(n_estimators=50),0,0.839965498816629,0.3746528003708581
218_house_8L,GradientBoostingRegressor(n_estimators=400),0,0.9999988148765692,0.2736578642995517
218_house_8L,GradientBoostingRegressor(n_estimators=200),0,0.999770871866827,0.1236215967410292
218_house_8L,GradientBoostingRegressor(),0,0.9962469364035572,0.1665390764280114
218_house_8L,GradientBoostingRegressor(n_estimators=50),0,0.9848206008232472,0.2509126165579387
225_puma8NH,LinearRegression(),0,0.3863353359260598,0.3358619715332814
225_puma8NH,"Lasso(alpha=0.01, max_iter=100000)",0,0.3862833912089786,0.336754427461317
225_puma8NH,"Lasso(alpha=0.05, max_iter=100000)",0,0.385647127404793,0.3393131906408113
225_puma8NH,"Lasso(alpha=0.1, max_iter=100000)",0,0.3846625059469486,0.3414115953020139
225_puma8NH,DecisionTreeRegressor(max_depth=1),0,0.2963187037204107,0.2515665273227548
225_puma8NH,DecisionTreeRegressor(max_depth=2),0,0.5364523590032289,0.3574419622209678
225_puma8NH,DecisionTreeRegressor(max_depth=4),0,0.7520206607775455,0.3552792396821272
225_puma8NH,DecisionTreeRegressor(max_depth=6),0,0.896345683608693,0.2219190699410586
225_puma8NH,RandomForestRegressor(n_estimators=400),0,0.9175271081261726,0.5373872205261108
225_puma8NH,RandomForestRegressor(n_estimators=200),0,0.9152299365864984,0.5335857543922806
225_puma8NH,RandomForestRegressor(),0,0.920905797408107,0.5357167630783584
225_puma8NH,RandomForestRegressor(n_estimators=50),0,0.9127639528851176,0.5163342095642698
225_puma8NH,GradientBoostingRegressor(n_estimators=400),0,0.99999535705411,0.502640355332111
225_puma8NH,GradientBoostingRegressor(n_estimators=200),0,0.9993154923282752,0.5074695418803463
225_puma8NH,GradientBoostingRegressor(),0,0.9867872669998764,0.513663411241692
225_puma8NH,GradientBoostingRegressor(n_estimators=50),0,0.9371462976555014,0.5226199068422842
227_cpu_small,LinearRegression(),0,0.7963183775233151,0.217705536135519
227_cpu_small,"Lasso(alpha=0.01, max_iter=100000)",0,0.7963179634811877,0.2196492494847408
227_cpu_small,"Lasso(alpha=0.05, max_iter=100000)",0,0.7963080264479592,0.227199908377445
227_cpu_small,"Lasso(alpha=0.1, max_iter=100000)",0,0.7962769745110637,0.2361328806571644
227_cpu_small,DecisionTreeRegressor(max_depth=1),0,0.8271108665008581,0.7539245358966618
227_cpu_small,DecisionTreeRegressor(max_depth=2),0,0.9200604404068272,0.8734542394910063
227_cpu_small,DecisionTreeRegressor(max_depth=4),0,0.9823250585738584,0.9261007698272664
227_cpu_small,DecisionTreeRegressor(max_depth=6),0,0.9976174318269498,0.9268787996531114
227_cpu_small,RandomForestRegressor(n_estimators=400),0,0.9935381810866734,0.9485562309404212
227_cpu_small,RandomForestRegressor(n_estimators=200),0,0.9948055678247724,0.9495857654355327
227_cpu_small,RandomForestRegressor(),0,0.993850638502428,0.949472080610629
227_cpu_small,RandomForestRegressor(n_estimators=50),0,0.9869750576498372,0.9427395056609644
227_cpu_small,GradientBoostingRegressor(n_estimators=400),0,0.99999993155421,0.9455745404944088
227_cpu_small,GradientBoostingRegressor(n_estimators=200),0,0.9999793059551664,0.9441788560452782
227_cpu_small,GradientBoostingRegressor(),0,0.9995595239601056,0.9450677539945952
227_cpu_small,GradientBoostingRegressor(n_estimators=50),0,0.9971624226760248,0.9451249765220944
294_satellite_image,LinearRegression(),0,0.7333666762817239,0.5681896606001271
294_satellite_image,"Lasso(alpha=0.01, max_iter=100000)",0,0.7331749048766687,0.5790821215460983
294_satellite_image,"Lasso(alpha=0.05, max_iter=100000)",0,0.7304019797382779,0.6059592677052101
294_satellite_image,"Lasso(alpha=0.1, max_iter=100000)",0,0.7228216308132289,0.62565589249643
294_satellite_image,DecisionTreeRegressor(max_depth=1),0,0.5281235471108887,0.4706119201498406
294_satellite_image,DecisionTreeRegressor(max_depth=2),0,0.68059175146852,0.5362082608094654
294_satellite_image,DecisionTreeRegressor(max_depth=4),0,0.9524925139512728,0.6336306081589959
294_satellite_image,DecisionTreeRegressor(max_depth=6),0,0.9969313387034906,0.6158825844516879
294_satellite_image,RandomForestRegressor(n_estimators=400),0,0.9525181039029536,0.796862237906967
