dataset,model,randomseed,train_r2,test_r2,json
225_puma8NH,QM-11-bic,1,0.717646284731297,0.6531236058434085,"{""program"": {""codes"": [""target"", ""multiply:2"", ""add:2"", ""gaussian:2"", ""thetad1"", ""add:2"", ""theta3"", ""theta2"", ""theta2"", ""theta3"", ""theta2"", ""gaussian:2"", ""squared:1"", ""thetad2"", ""theta2"", ""thetad1"", ""inverse:1"", ""tau2"", ""gaussian:2"", ""tau1"", ""tau1"", ""add:2"", ""add:2"", ""gaussian:2"", ""add:2"", ""multiply:2"", ""theta2"", ""thetad2"", ""gaussian:2"", ""sqrt:1"", ""add:2"", ""multiply:2"", ""multiply:2"", ""tau2"", ""multiply:2"", ""add:2"", ""tau1"", ""theta2""], ""data"": {}, ""qid"": 4}, ""params"": [{""scale"": 10.726003646850586, ""scale_offset"": 0.0, ""w"": 1.913796866200161, ""bias"": -0.1478110036150306, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.5346637175186493, ""scale_offset"": 0.07687277483195067, ""w"": -0.26040200145511455, ""bias"": 0.01967942960012967, ""detect_scale"": 0}, {}, {""scale"": 0.5360656984356937, ""scale_offset"": -0.030691228520125145, ""w"": 0.7154459040739413, ""bias"": -1.4030289507269968, ""detect_scale"": 0}, {""scale"": 0.5340881673759895, ""scale_offset"": -0.04611915899440646, ""w"": 0.7605636660083582, ""bias"": 1.004116452053865, ""detect_scale"": 0}, {""scale"": 0.5340881673759895, ""scale_offset"": -0.04611915899440646, ""w"": 0.3405261224737627, ""bias"": -0.4040320823105444, ""detect_scale"": 0}, {""scale"": 0.5360656984356937, ""scale_offset"": -0.030691228520125145, ""w"": 0.599056905982807, ""bias"": 0.5320132419519338, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""multiply:2"", ""add:2"", ""gaussian:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
227_cpu_small,QM-11-bic,1,0.967133200419545,0.9586531183086088,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""multiply:2"", ""add:2"", ""gaussian:2"", ""scall"", ""runqsz"", ""wchar"", ""lread"", ""fork"", ""freemem"", ""multiply:2"", ""wchar"", ""rchar"", ""swrite"", ""squared:1"", ""sread"", ""sread"", ""swrite"", ""freemem"", ""rchar"", ""lread"", ""swrite"", ""lwrite"", ""multiply:2"", ""multiply:2"", ""exec"", ""exp:1"", ""linear:1"", ""add:2"", ""linear:1"", ""linear:1"", ""exp:1"", ""inverse:1"", ""tanh:1"", ""gaussian:1"", ""exec""], ""data"": {}, ""qid"": 19}, ""params"": [{""scale"": 49.5, ""scale_offset"": 0.0, ""w"": 0.9931019955208834, ""bias"": 0.4252331423680554, ""detect_scale"": 0}, {}, {}, {}, {}, {}, {""scale"": 0.00022657754616517504, ""scale_offset"": 2348.988, ""w"": -0.11192658378052624, ""bias"": -0.2160851957008207, ""detect_scale"": 0}, {""scale"": 0.003169572107765452, ""scale_offset"": 12.42999999809265, ""w"": 5.894182638648478, ""bias"": 0.147220405170053, ""detect_scale"": 0}, {""scale"": 2.5773029812952236e-06, ""scale_offset"": 98853.204, ""w"": -0.034462167910840266, ""bias"": -0.8158877331739198, ""detect_scale"": 0}, {""scale"": 0.001084010840108401, ""scale_offset"": 24.288, ""w"": -4.426789437724926, ""bias"": 1.9268869362648695, ""detect_scale"": 0}, {""scale"": 0.1587301563648951, ""scale_offset"": 1.9940399973988534, ""w"": -0.26040765099898344, ""bias"": -0.7463765633917127, ""detect_scale"": 0}, {""scale"": 0.0001694484453105143, ""scale_offset"": 1895.228, ""w"": 0.045467965503664054, ""bias"": 1.9176664578263265, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""multiply:2"", ""add:2"", ""gaussian:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
294_satellite_image,QM-11-bic,1,0.8392843699094396,0.7548024213052811,"{""program"": {""codes"": [""target"", ""gaussian:2"", ""attr9"", ""multiply:2"", ""attr10"", ""multiply:2"", ""attr20"", ""multiply:2"", ""attr9"", ""attr1"", ""attr25"", ""attr34"", ""add:2"", ""attr13"", ""attr30"", ""inverse:1"", ""attr9"", ""log:1"", ""attr18"", ""add:2"", ""gaussian:2"", ""inverse:1"", ""gaussian:2"", ""gaussian:2"", ""attr15"", ""multiply:2"", ""attr19"", ""attr26"", ""attr24"", ""attr5"", ""attr1"", ""attr7"", ""multiply:2"", ""gaussian:2"", ""multiply:2"", ""attr11"", ""attr30"", ""attr6""], ""data"": {}, ""qid"": 21}, ""params"": [{""scale"": 3.0, ""scale_offset"": 0.0, ""w"": 2.0800588111372567, ""bias"": 0.42871436341003666, ""detect_scale"": 0}, {}, {""scale"": 0.03571428571428571, ""scale_offset"": 68.216, ""w"": -0.9500106135229186, ""bias"": 0.07043537145973182, ""detect_scale"": 0}, {}, {""scale"": 0.02197802197802198, ""scale_offset"": 81.252, ""w"": 1.914306273350755, ""bias"": 1.2145973090820825, ""detect_scale"": 0}, {}, {""scale"": 0.02127659574468085, ""scale_offset"": 81.748, ""w"": -1.4725903870566568, ""bias"": -0.8712952216652243, ""detect_scale"": 0}, {}, {""scale"": 0.03571428571428571, ""scale_offset"": 68.216, ""w"": -0.5357732015184089, ""bias"": 0.5909535716070669, ""detect_scale"": 0}, {""scale"": 0.03278688524590164, ""scale_offset"": 68.572, ""w"": -0.7557327676568888, ""bias"": 1.3357607633060973, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""gaussian:2"", ""in-linear:0"", ""multiply:2"", ""in-linear:0"", ""multiply:2"", ""in-linear:0"", ""multiply:2"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
344_mv,QM-11-bic,1,0.9989503353879144,0.9984067928517242,"{""program"": {""codes"": [""target"", ""sqrt:1"", ""linear:1"", ""gaussian:2"", ""x2"", ""add:2"", ""x1"", ""multiply:2"", ""x6"", ""x8"", ""multiply:2"", ""x6"", ""x5"", ""x7"", ""add:2"", ""gaussian:2"", ""x1"", ""gaussian:2"", ""x5"", ""x9"", ""multiply:2"", ""exp:1"", ""log:1"", ""x4"", ""add:2"", ""x8"", ""gaussian:1"", ""x10"", ""add:2"", ""x5"", ""gaussian:2"", ""multiply:2"", ""x6"", ""gaussian:2"", ""sqrt:1"", ""multiply:2"", ""x7""], ""data"": {}, ""qid"": 22}, ""params"": [{""scale"": 21.034629583358765, ""scale_offset"": 0.0, ""w"": -3.425342396717214, ""bias"": 0.8988596664922093, ""detect_scale"": 0}, {}, {""w"": -1.2886353110168056, ""bias"": 1.344742734256593}, {}, {""scale"": 0.4041301925616914, ""scale_offset"": -12.548554405212402, ""w"": 0.005442669451651258, ""bias"": -0.00611929413920692, ""detect_scale"": 0}, {}, {""scale"": 0.20240539005961405, ""scale_offset"": -0.32018903563916684, ""w"": -0.058689701908650804, ""bias"": 0.0671333106738878, ""detect_scale"": 0}, {}, {""scale"": 0.04552235339369836, ""scale_offset"": -10.59302600409463, ""w"": 0.6177959922058136, ""bias"": -0.3513597255439038, ""detect_scale"": 0}, {""scale"": 2.0, ""scale_offset"": 0.28, ""w"": 0.20776835287513448, ""bias"": -0.2982071909457469, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""sqrt:1"", ""linear:1"", ""gaussian:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""multiply:2"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
4544_GeographicalOriginalofMusic,QM-11-bic,1,0.8316168510464275,0.7268312041785834,"{""program"": {""codes"": [""target"", ""add:2"", ""V43"", ""add:2"", ""add:2"", ""multiply:2"", ""add:2"", ""V45"", ""V42"", ""V103"", ""V71"", ""V101"", ""V96"", ""V7"", ""multiply:2"", ""V42"", ""tanh:1"", ""multiply:2"", ""V36"", ""gaussian:2"", ""V26"", ""V17"", ""gaussian:2"", ""gaussian:2"", ""V36"", ""gaussian:2"", ""add:2"", ""V71"", ""V58"", ""add:2"", ""V66"", ""V75"", ""add:2"", ""V38"", ""multiply:2"", ""add:2"", ""tanh:1"", ""log:1"", ""add:2"", ""V86"", ""V104"", ""multiply:2""], ""data"": {}, ""qid"": 23}, ""params"": [{""scale"": 3.6803274750709534, ""scale_offset"": 0.0, ""w"": -0.35029461236459564, ""bias"": -0.02052369874226756, ""detect_scale"": 0}, {}, {""scale"": 0.2726319287869935, ""scale_offset"": -0.0018851415589451754, ""w"": 0.9741577636126288, ""bias"": -1.176514681042853, ""detect_scale"": 0}, {}, {}, {}, {}, {""scale"": 0.2600354134627638, ""scale_offset"": 0.029104207530617713, ""w"": -1.3764362364860412, ""bias"": 0.1694452708850407, ""detect_scale"": 0}, {""scale"": 0.24823178741630625, ""scale_offset"": 0.0597288329526782, ""w"": 2.5997908229976536, ""bias"": 1.3133041272898036, ""detect_scale"": 0}, {""scale"": 0.3050869192844274, ""scale_offset"": -0.0016459917891770601, ""w"": -0.7213632194295844, ""bias"": -0.7943423022067883, ""detect_scale"": 0}, {""scale"": 0.3255332796883955, ""scale_offset"": -0.03532354278862476, ""w"": -0.3835942599888104, ""bias"": -0.0737696583995823, ""detect_scale"": 0}, {""scale"": 0.31780991646614926, ""scale_offset"": 0.010480835102498531, ""w"": -1.1967245478743818, ""bias"": 2.362683675223215, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""in-linear:0"", ""add:2"", ""add:2"", ""multiply:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
503_wind,QM-11-bic,1,0.7476268991522057,0.7526481777247447,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""add:2"", ""CLO"", ""DUB"", ""year"", ""add:2"", ""BEL"", ""squared:1"", ""month"", ""inverse:1"", ""DUB"", ""gaussian:2"", ""gaussian:2"", ""add:2"", ""add:2"", ""CLO"", ""add:2"", ""gaussian:2"", ""day"", ""gaussian:2"", ""MUL"", ""multiply:2"", ""inverse:1"", ""add:2"", ""BIR"", ""CLA"", ""linear:1"", ""multiply:2"", ""gaussian:2"", ""add:2"", ""multiply:2"", ""gaussian:2"", ""add:2""], ""data"": {}, ""qid"": 12}, ""params"": [{""scale"": 16.459999561309814, ""scale_offset"": 0.0, ""w"": 0.33928626080941554, ""bias"": 0.9389317701374942, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.09107468095680964, ""scale_offset"": 8.486319999098777, ""w"": 1.2571951348581565, ""bias"": -0.7855760060980963, ""detect_scale"": 0}, {""scale"": 0.07132667384801997, ""scale_offset"": 9.499240020990372, ""w"": 0.8053025734463547, ""bias"": 0.6528356348665418, ""detect_scale"": 0}, {""scale"": 0.11764705882352941, ""scale_offset"": 69.26, ""w"": 0.3501784589192055, ""bias"": 1.5774967910012356, ""detect_scale"": 0}, {}, {""scale"": 0.06495615668804479, ""scale_offset"": 12.964199966430664, ""w"": 0.7556521096422737, ""bias"": -1.7149004452127543, ""detect_scale"": 0}, {}, {""scale"": 0.18181818181818182, ""scale_offset"": 6.5, ""w"": 0.6873854519502296, ""bias"": 0.14085951699026586, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""squared:1"", ""in-linear:0""], ""version"": ""2022-06-30""}"
529_pollen,QM-11-bic,1,0.842542983351992,0.7738781271250331,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""add:2"", ""CRACK"", ""WEIGHT"", ""squared:1"", ""RIDGE"", ""NUB"", ""sqrt:1"", ""gaussian:2"", ""multiply:2"", ""add:2"", ""multiply:2"", ""WEIGHT"", ""CRACK"", ""exp:1"", ""WEIGHT"", ""NUB"", ""add:2"", ""add:2"", ""linear:1"", ""RIDGE"", ""NUB"", ""multiply:2"", ""multiply:2"", ""RIDGE"", ""CRACK"", ""RIDGE"", ""add:2"", ""CRACK"", ""add:2"", ""RIDGE""], ""data"": {}, ""qid"": 19}, ""params"": [{""scale"": 11.096950054168701, ""scale_offset"": 0.0, ""w"": 1.6281560027588504, ""bias"": -0.1932697201219347, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.044956549439402235, ""scale_offset"": 1.1334004018343986, ""w"": -0.05189175224098852, ""bias"": -1.7209734390277247, ""detect_scale"": 0}, {""scale"": 0.038492628525959215, ""scale_offset"": 0.7572972123920918, ""w"": -0.5816562730819914, ""bias"": -1.517082413888736, ""detect_scale"": 0}, {}, {""scale"": 0.05829068304446654, ""scale_offset"": -0.1582940037548542, ""w"": -0.3184764218937614, ""bias"": 1.2997352934211874, ""detect_scale"": 0}, {""scale"": 0.07186592852651257, ""scale_offset"": 0.02425241068936883, ""w"": 0.1600421370862279, ""bias"": 1.6457868902975634, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""squared:1"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
537_houses,QM-11-bic,1,0.7315089155347756,0.6211708888464104,"{""program"": {""codes"": [""target"", ""inverse:1"", ""sqrt:1"", ""gaussian:2"", ""median_income"", ""add:2"", ""latitude"", ""multiply:2"", ""longitude"", ""add:2"", ""population"", ""households"", ""total_bedrooms"", ""add:2"", ""multiply:2"", ""gaussian:2"", ""multiply:2"", ""longitude"", ""add:2"", ""multiply:2"", ""longitude"", ""multiply:2"", ""add:2"", ""latitude"", ""exp:1"", ""households"", ""gaussian:2"", ""add:2"", ""add:2"", ""gaussian:2"", ""gaussian:2"", ""add:2"", ""add:2"", ""add:2"", ""population"", ""housing_median_age"", ""population"", ""log:1""], ""data"": {}, ""qid"": 12}, ""params"": [{""scale"": 233750.5, ""scale_offset"": 0.0, ""w"": 0.23019555974416236, ""bias"": -0.20123405834851646, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 0.18340883623032733, ""scale_offset"": 3.7314359908103945, ""w"": 0.409091086735035, ""bias"": 1.0659294874916283, ""detect_scale"": 0}, {}, {""scale"": 0.22883290799903455, ""scale_offset"": 35.852879837036134, ""w"": -1.0125797703223118, ""bias"": 1.2878682242696113, ""detect_scale"": 0}, {}, {""scale"": 0.23148149783392327, ""scale_offset"": -119.78592013549805, ""w"": -1.8017343092562397, ""bias"": -1.3567864353130112, ""detect_scale"": 0}, {}, {""scale"": 0.0003206155819172812, ""scale_offset"": 1298.252, ""w"": 0.6159644703505085, ""bias"": 1.0615885239245366, ""detect_scale"": 0}, {""scale"": 0.0009615384615384616, ""scale_offset"": 457.988, ""w"": -0.49336321425586216, ""bias"": -0.5048717700773534, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""inverse:1"", ""sqrt:1"", ""gaussian:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""multiply:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
562_cpu_small,QM-11-bic,1,0.967133200419545,0.9586531183086088,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""multiply:2"", ""add:2"", ""gaussian:2"", ""scall"", ""runqsz"", ""wchar"", ""lread"", ""fork"", ""freemem"", ""multiply:2"", ""wchar"", ""rchar"", ""swrite"", ""squared:1"", ""sread"", ""sread"", ""swrite"", ""freemem"", ""rchar"", ""lread"", ""swrite"", ""lwrite"", ""multiply:2"", ""multiply:2"", ""exec"", ""exp:1"", ""linear:1"", ""add:2"", ""linear:1"", ""linear:1"", ""exp:1"", ""inverse:1"", ""tanh:1"", ""gaussian:1"", ""exec""], ""data"": {}, ""qid"": 19}, ""params"": [{""scale"": 49.5, ""scale_offset"": 0.0, ""w"": 0.9931019955208834, ""bias"": 0.4252331423680554, ""detect_scale"": 0}, {}, {}, {}, {}, {}, {""scale"": 0.00022657754616517504, ""scale_offset"": 2348.988, ""w"": -0.11192658378052624, ""bias"": -0.2160851957008207, ""detect_scale"": 0}, {""scale"": 0.003169572107765452, ""scale_offset"": 12.42999999809265, ""w"": 5.894182638648478, ""bias"": 0.147220405170053, ""detect_scale"": 0}, {""scale"": 2.5773029812952236e-06, ""scale_offset"": 98853.204, ""w"": -0.034462167910840266, ""bias"": -0.8158877331739198, ""detect_scale"": 0}, {""scale"": 0.001084010840108401, ""scale_offset"": 24.288, ""w"": -4.426789437724926, ""bias"": 1.9268869362648695, ""detect_scale"": 0}, {""scale"": 0.1587301563648951, ""scale_offset"": 1.9940399973988534, ""w"": -0.26040765099898344, ""bias"": -0.7463765633917127, ""detect_scale"": 0}, {""scale"": 0.0001694484453105143, ""scale_offset"": 1895.228, ""w"": 0.045467965503664054, ""bias"": 1.9176664578263265, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""multiply:2"", ""add:2"", ""gaussian:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
564_fried,QM-11-bic,1,0.9105140055358798,0.9061849781700958,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""add:2"", ""X5"", ""squared:1"", ""X3"", ""X4"", ""log:1"", ""gaussian:2"", ""X1"", ""X2"", ""X4"", ""X2"", ""X10"", ""X2"", ""add:2"", ""X4"", ""X2"", ""squared:1"", ""X3"", ""add:2"", ""gaussian:2"", ""add:2"", ""gaussian:2"", ""tanh:1"", ""gaussian:2"", ""multiply:2"", ""gaussian:2"", ""gaussian:1"", ""add:2"", ""X1"", ""gaussian:2"", ""X7"", ""add:2"", ""gaussian:2"", ""X8"", ""sqrt:1"", ""gaussian:2"", ""X2""], ""data"": {}, ""qid"": 6}, ""params"": [{""scale"": 12.20900046825409, ""scale_offset"": 0.0, ""w"": 0.08179637145275806, ""bias"": 1.3674915379396313, ""detect_scale"": 0}, {}, {}, {}, {""scale"": 2.0140987073305863, ""scale_offset"": 0.5119840002898127, ""w"": 2.4288948447224366, ""bias"": 1.3248999804086152, ""detect_scale"": 0}, {}, {""scale"": 2.0161289800316813, ""scale_offset"": 0.4682680005431175, ""w"": 2.3387490977524266, ""bias"": -0.1263677551948328, ""detect_scale"": 0}, {""scale"": 2.0242914521549107, ""scale_offset"": 0.5097079996834509, ""w"": 4.675551859529064, ""bias"": -1.0023137112061191, ""detect_scale"": 0}, {}, {}, {""scale"": 2.008032102610188, ""scale_offset"": 0.5039960020519793, ""w"": -1.3460178008400387, ""bias"": 0.7483020986152906, ""detect_scale"": 0}, {""scale"": 2.036659841425358, ""scale_offset"": 0.4962560006268322, ""w"": 1.4375249668628456, ""bias"": -0.6729637558172469, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""add:2"", ""in-linear:0"", ""squared:1"", ""in-linear:0"", ""in-linear:0"", ""log:1"", ""gaussian:2"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
573_cpu_act,QM-11-bic,1,0.9715254298651759,0.9701870001801097,"{""program"": {""codes"": [""target"", ""add:2"", ""add:2"", ""lread"", ""add:2"", ""scall"", ""multiply:2"", ""tanh:1"", ""freeswap"", ""vflt"", ""ppgin"", ""multiply:2"", ""swrite"", ""multiply:2"", ""multiply:2"", ""atch"", ""pgin"", ""pgscan"", ""lread"", ""atch"", ""inverse:1"", ""wchar"", ""gaussian:2"", ""add:2"", ""gaussian:2"", ""rchar"", ""add:2"", ""exec"", ""inverse:1"", ""add:2"", ""add:2"", ""runqsz"", ""add:2"", ""add:2"", ""log:1"", ""inverse:1""], ""data"": {}, ""qid"": 0}, ""params"": [{""scale"": 49.5, ""scale_offset"": 0.0, ""w"": -0.4224781172250385, ""bias"": 0.21652985432069272, ""detect_scale"": 0}, {}, {}, {""scale"": 0.001084010840108401, ""scale_offset"": 24.288, ""w"": 0.5659862236980874, ""bias"": -1.004679921818831, ""detect_scale"": 0}, {}, {""scale"": 0.00022657754616517504, ""scale_offset"": 2348.988, ""w"": 0.42232217400764144, ""bias"": -1.15408816619271, ""detect_scale"": 0}, {}, {}, {""scale"": 1.059233390426013e-06, ""scale_offset"": 1353625.616, ""w"": -8.233939633978396, ""bias"": -7.076787738189449, ""detect_scale"": 0}, {""scale"": 0.0018251006500949838, ""scale_offset"": 186.97079892730713, ""w"": -0.6963207598241988, ""bias"": 2.0894037567678905, ""detect_scale"": 0}, {""scale"": 0.01631321390613368, ""scale_offset"": 10.222360015690327, ""w"": 0.24361775212002623, ""bias"": 0.6055873393950597, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""add:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""multiply:2"", ""tanh:1"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
574_house_16H,QM-11-bic,1,0.6372415360004502,0.3039136645252233,"{""program"": {""codes"": [""target"", ""multiply:2"", ""gaussian:2"", ""multiply:2"", ""multiply:2"", ""H13p1"", ""H13p1"", ""P27p4"", ""exp:1"", ""P1"", ""P11p4"", ""P11p4"", ""multiply:2"", ""H40p4"", ""gaussian:1"", ""gaussian:2"", ""P15p3"", ""gaussian:2"", ""H8p2"", ""inverse:1"", ""P11p4"", ""multiply:2"", ""add:2"", ""add:2"", ""multiply:2"", ""squared:1"", ""tanh:1"", ""multiply:2"", ""H8p2"", ""add:2"", ""multiply:2"", ""multiply:2"", ""tanh:1"", ""P15p1"", ""gaussian:2"", ""add:2""], ""data"": {}, ""qid"": 7}, ""params"": [{""scale"": 161150.0, ""scale_offset"": 0.0, ""w"": -1.3201954696891574, ""bias"": 0.057500015939687975, ""detect_scale"": 0}, {}, {}, {}, {}, {""scale"": 2.0833333798994627, ""scale_offset"": 0.3023532869340852, ""w"": 1.144119874593822, ""bias"": 0.7124379681311135, ""detect_scale"": 0}, {""scale"": 2.0833333798994627, ""scale_offset"": 0.3023532869340852, ""w"": 1.0713490874986495, ""bias"": -1.2512580928605432, ""detect_scale"": 0}, {""scale"": 7.8702700471285985, ""scale_offset"": 0.03491827191971238, ""w"": 0.9828583186421652, ""bias"": -0.9060855866729893, ""detect_scale"": 0}, {}, {""scale"": 2.0212636940615274e-05, ""scale_offset"": 5740.552, ""w"": -8.486757424529557, ""bias"": -1.1313590192512994, ""detect_scale"": 0}, {""scale"": 2.491133478609224, ""scale_offset"": 0.16385084291547533, ""w"": -0.988855881071027, ""bias"": -1.0950914904524227, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""multiply:2"", ""gaussian:2"", ""multiply:2"", ""multiply:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0"", ""exp:1"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
583_fri_c1_1000_50,QM-11-bic,1,0.901403866710995,0.8724977063658321,"{""program"": {""codes"": [""target"", ""add:2"", ""gaussian:2"", ""oz1"", ""oz2"", ""add:2"", ""oz4"", ""gaussian:2"", ""add:2"", ""oz3"", ""oz2"", ""oz27"", ""add:2"", ""oz9"", ""add:2"", ""oz12"", ""oz46"", ""tanh:1"", ""gaussian:2"", ""gaussian:2"", ""oz12"", ""log:1"", ""multiply:2"", ""squared:1"", ""oz12"", ""oz50"", ""inverse:1"", ""squared:1"", ""oz45"", ""oz8"", ""add:2"", ""multiply:2"", ""exp:1"", ""gaussian:2"", ""gaussian:2"", ""exp:1"", ""gaussian:2"", ""multiply:2""], ""data"": {}, ""qid"": 5}, ""params"": [{""scale"": 2.3762506246566772, ""scale_offset"": 0.0, ""w"": -1.5188524432185893, ""bias"": 0.9106402170860342, ""detect_scale"": 0}, {}, {}, {""scale"": 0.4218410104542408, ""scale_offset"": 0.09689484339253977, ""w"": 1.7764463804195394, ""bias"": -0.5022621673011706, ""detect_scale"": 0}, {""scale"": 0.5759568159819866, ""scale_offset"": 0.03921980081126094, ""w"": 1.4184728870545238, ""bias"": -0.6793830846589222, ""detect_scale"": 0}, {}, {""scale"": 0.5793414812345433, ""scale_offset"": -0.07065250399056822, ""w"": -0.1982511311668143, ""bias"": 0.22197971474578485, ""detect_scale"": 0}, {}, {}, {""scale"": 0.5825394713413853, ""scale_offset"": 0.12918416087515652, ""w"": 0.2650746316397204, ""bias"": 0.13334840824566965, ""detect_scale"": 0}, {""scale"": 0.5759568159819866, ""scale_offset"": 0.03921980081126094, ""w"": 1.2506747321585714, ""bias"": 1.1512778988597239, ""detect_scale"": 0}, {""scale"": 0.5746101284340023, ""scale_offset"": -0.03769848006218672, ""w"": 0.008866511934215669, ""bias"": 0.589840371563989, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""add:2"", ""gaussian:2"", ""in-linear:0"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""gaussian:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
586_fri_c3_1000_25,QM-11-bic,1,0.9233367071803137,0.9219185312803597,"{""program"": {""codes"": [""target"", ""multiply:2"", ""oz2"", ""add:2"", ""oz19"", ""add:2"", ""oz4"", ""gaussian:2"", ""add:2"", ""oz1"", ""oz2"", ""oz3"", ""oz1"", ""oz19"", ""gaussian:2"", ""inverse:1"", ""gaussian:1"", ""oz22"", ""sqrt:1"", ""multiply:2"", ""oz19"", ""gaussian:2"", ""oz23"", ""oz3"", ""oz12"", ""add:2"", ""gaussian:2"", ""oz14"", ""oz19"", ""gaussian:2"", ""gaussian:2"", ""multiply:2"", ""log:1"", ""oz25"", ""tanh:1"", ""oz18"", ""oz3"", ""oz12"", ""oz16"", ""gaussian:2""], ""data"": {}, ""qid"": 12}, ""params"": [{""scale"": 2.9946380853652954, ""scale_offset"": 0.0, ""w"": 0.9954744901798638, ""bias"": -0.38447415885500175, ""detect_scale"": 0}, {}, {""scale"": 0.570963246190383, ""scale_offset"": 0.033242501042783264, ""w"": -0.5031141070578409, ""bias"": -0.9226570694225985, ""detect_scale"": 0}, {}, {""scale"": 0.5833854167137544, ""scale_offset"": 0.027271009784657508, ""w"": -0.002816848833549969, ""bias"": -1.4875033149524235, ""detect_scale"": 0}, {}, {""scale"": 0.5905452379741359, ""scale_offset"": 0.09513906329870224, ""w"": -0.2865232936930378, ""bias"": 0.6439114912482922, ""detect_scale"": 0}, {}, {}, {""scale"": 0.4506581479754597, ""scale_offset"": 0.021259868546854705, ""w"": 1.1441665375684735, ""bias"": 1.2291745990276177, ""detect_scale"": 0}, {""scale"": 0.570963246190383, ""scale_offset"": 0.033242501042783264, ""w"": 1.0331969535028485, ""bias"": -2.1026715525834283, ""detect_scale"": 0}, {""scale"": 0.4048626425184666, ""scale_offset"": 0.08997689385246485, ""w"": 0.4474707310217116, ""bias"": -0.08125251010975285, ""detect_scale"": 0}], ""fnames"": [""out-linear:1"", ""multiply:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""add:2"", ""in-linear:0"", ""gaussian:2"", ""add:2"", ""in-linear:0"", ""in-linear:0"", ""in-linear:0""], ""version"": ""2022-06-30""}"
